ubicacion;entidad;codigoAlfanumerico;speakerType;Type;FWVersion;HWVersion;misc;serial;fecha;centroDeCosto;proveedor
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
"";;;;;;;;;;;
